num_1_1,num_1_2,num_1_3,num_1_4m,num_0_1,num_0_2,num_0_3,num_0_4m,num_1_all,ZT
0,1,2,0,2,0,0,1,8,1.42325234
1,1,0,1,1,1,0,1,7,1.47511339
0,2,0,1,2,0,0,1,8,1.36549199
1,1,0,1,2,0,0,1,8,1.41772997
0,1,0,1,2,0,0,1,8,1.38952315
0,1,0,1,1,0,0,1,9,1.39460719
2,1,0,0,1,0,0,2,4,1.055686
1,2,0,0,1,0,0,2,5,1.05345464
3,1,0,0,2,0,0,2,5,1.15346599
1,2,0,0,2,0,0,2,5,1.01316321
1,1,1,0,1,0,0,2,6,1.26251173
3,1,0,0,1,1,1,1,5,1.25400865
2,2,0,0,2,0,1,1,6,1.10462213
2,2,0,0,2,0,1,1,6,1.11249948
1,1,1,0,2,0,1,1,6,1.53206027
1,1,0,1,1,0,1,1,7,1.53325033
3,1,0,0,1,1,1,1,5,1.17164922
2,2,0,0,1,2,0,1,6,1.49243402
4,1,0,0,3,1,0,1,6,1.11531198
2,2,0,0,3,1,0,1,6,1.19262624
2,1,1,0,2,1,0,1,7,1.08912504
2,2,0,0,1,2,0,1,6,1.364833
1,3,0,0,2,1,0,1,7,1.08366811
2,1,1,0,2,1,0,1,7,1.28972042
1,1,0,1,2,1,0,1,7,1.53104675
1,1,0,1,1,1,0,1,8,1.46965992
3,1,0,0,2,0,0,2,5,1.09034574
2,2,0,0,2,0,1,1,6,1.23829079
4,1,0,0,3,1,0,1,6,1.1198498
2,2,0,0,3,1,0,1,6,1.10236716
2,1,1,0,2,1,0,1,7,1.18090916
4,1,0,0,3,1,0,1,6,1.12863672
3,2,0,0,4,0,0,1,7,1.05061841
3,2,0,0,4,0,0,1,7,1.07151496
2,1,1,0,4,0,0,1,7,1.25014114
2,1,0,1,3,0,0,1,8,1.3843174
2,2,0,0,2,0,1,1,6,1.08653319
1,3,0,0,2,1,0,1,7,1.40266585
3,2,0,0,4,0,0,1,7,1.05762362
1,3,0,0,4,0,0,1,7,1.05178416
1,2,1,0,3,0,0,1,8,1.17382801
2,1,1,0,2,1,0,1,7,1.30885959
1,2,1,0,3,0,0,1,8,1.29625845
2,1,0,1,3,0,0,1,8,1.15387642
1,1,0,1,3,0,0,1,8,1.36255002
1,1,0,1,2,0,0,1,9,1.37536645
1,2,0,0,1,0,0,2,5,1.27387381
0,3,0,0,1,0,0,2,6,0.994400322
2,2,0,0,2,0,1,1,6,1.13969719
0,3,0,0,2,0,1,1,6,1.29255545
0,2,1,0,1,0,1,1,7,1.30033755
2,2,0,0,1,2,0,1,6,1.3409214
1,3,0,0,2,1,0,1,7,1.16099286
1,3,0,0,2,1,0,1,7,1.24010026
0,2,1,0,2,1,0,1,7,1.23135066
0,2,0,1,1,1,0,1,8,1.1319598
2,2,0,0,2,0,1,1,6,1.08177197
1,3,0,0,2,1,0,1,7,1.05306137
3,2,0,0,4,0,0,1,7,1.05426443
1,3,0,0,4,0,0,1,7,1.13498783
1,2,1,0,3,0,0,1,8,1.28823245
1,3,0,0,2,1,0,1,7,1.06541693
0,4,0,0,3,0,0,1,8,0.977245271
1,2,1,0,3,0,0,1,8,1.0602572
0,2,0,1,3,0,0,1,8,1.31323016
0,2,0,1,2,0,0,1,9,1.26125968
1,1,1,0,1,0,0,2,6,1.05362928
0,2,1,0,1,0,1,1,7,1.3351599
2,1,1,0,2,1,0,1,7,1.22502899
0,2,1,0,2,1,0,1,7,1.22025919
0,1,2,0,1,1,0,1,8,1.15705812
2,1,1,0,2,1,0,1,7,1.27809381
1,2,1,0,3,0,0,1,8,1.25639594
1,2,1,0,3,0,0,1,8,1.06086648
0,1,2,0,3,0,0,1,8,1.01307929
0,1,1,1,2,0,0,1,9,0.961837113
1,1,0,1,1,0,1,1,7,1.30807686
0,2,0,1,1,1,0,1,8,1.21928537
2,1,0,1,3,0,0,1,8,1.22919667
0,2,0,1,3,0,0,1,8,1.24488223
0,1,1,1,2,0,0,1,9,1.23705935
1,1,0,1,1,1,0,1,8,1.3911767
0,2,0,1,2,0,0,1,9,1.29392242
1,1,0,1,2,0,0,1,9,1.27013528
0,1,0,1,2,0,0,1,9,1.29842746
0,1,0,1,1,0,0,1,10,1.25948417
2,1,0,0,1,0,1,1,4,1.26338005
1,2,0,0,1,0,1,1,5,1.16555679
3,1,0,0,2,0,1,1,5,1.14284158
1,1,1,0,1,0,1,1,6,1.3584255
3,1,0,0,1,1,1,1,5,1.10357928
2,2,0,0,2,0,1,1,6,1.15122223
2,2,0,0,2,0,1,1,6,1.17926371
1,1,1,0,2,0,1,1,6,1.44530141
1,1,0,1,1,0,1,1,7,1.3967607
3,1,0,0,1,0,3,0,5,0.999968708
2,2,0,0,1,1,2,0,6,1.29017615
4,1,0,0,3,0,2,0,6,1.06130743
2,2,0,0,3,0,2,0,6,1.16107833
2,1,1,0,2,0,2,0,7,1.33797431
2,2,0,0,1,1,2,0,6,1.21649754
1,3,0,0,2,0,2,0,7,1.27717102
2,1,1,0,2,0,2,0,7,1.27497232
1,1,0,1,2,0,2,0,7,1.32836986
1,1,0,1,1,0,2,0,8,1.31592381
3,1,0,0,1,1,1,1,5,1.27737904
2,2,0,0,1,1,2,0,6,1.12703717
4,1,0,0,2,2,1,0,6,1.0422368
2,2,0,0,2,2,1,0,6,1.35248756
2,1,1,0,1,2,1,0,7,1.32570398
4,1,0,0,2,2,1,0,6,1.08464551
3,2,0,0,3,1,1,0,7,1.09245729
3,2,0,0,3,1,1,0,7,1.19869304
2,1,1,0,3,1,1,0,7,1.40282643
2,1,0,1,2,1,1,0,8,1.36779141
2,2,0,0,1,1,2,0,6,1.01831055
1,3,0,0,1,2,1,0,7,1.15261567
3,2,0,0,3,1,1,0,7,1.14428568
1,3,0,0,3,1,1,0,7,1.3960911
1,2,1,0,2,1,1,0,8,1.3896966
2,1,1,0,1,2,1,0,7,1.20785522
1,2,1,0,2,1,1,0,8,1.24087274
2,1,0,1,2,1,1,0,8,1.32347226
1,1,0,1,2,1,1,0,8,1.41581476
1,1,0,1,1,1,1,0,9,1.34420884
3,1,0,0,2,0,1,1,5,1.15722716
2,2,0,0,2,0,1,1,6,1.1951046
4,1,0,0,3,0,2,0,6,1.02804589
2,2,0,0,3,0,2,0,6,0.913939297
2,1,1,0,2,0,2,0,7,1.16147101
4,1,0,0,2,2,1,0,6,1.08237517
3,2,0,0,3,1,1,0,7,1.02686298
3,2,0,0,3,1,1,0,7,1.07440114
2,1,1,0,3,1,1,0,7,1.36236858
2,1,0,1,2,1,1,0,8,1.29312217
4,1,0,0,3,0,2,0,6,1.01937723
3,2,0,0,3,1,1,0,7,1.03730786
5,1,0,0,5,0,1,0,7,0.987193584
3,2,0,0,5,0,1,0,7,1.04492927
3,1,1,0,4,0,1,0,8,1.1940248
3,2,0,0,3,1,1,0,7,1.28719759
2,3,0,0,4,0,1,0,8,1.00417018
3,1,1,0,4,0,1,0,8,1.13318062
2,1,0,1,4,0,1,0,8,1.32347918
2,1,0,1,3,0,1,0,9,1.27966559
2,2,0,0,2,0,1,1,6,1.0437603
1,3,0,0,2,0,2,0,7,1.21989965
3,2,0,0,3,1,1,0,7,1.1243583
1,3,0,0,3,1,1,0,7,1.22095001
1,2,1,0,2,1,1,0,8,1.23737669
3,2,0,0,3,1,1,0,7,1.14745116
2,3,0,0,4,0,1,0,8,1.17324698
2,3,0,0,4,0,1,0,8,1.03151286
1,2,1,0,4,0,1,0,8,1.35179174
1,2,0,1,3,0,1,0,9,1.35992575
2,1,1,0,2,0,2,0,7,1.28668642
1,2,1,0,2,1,1,0,8,1.3116945
3,1,1,0,4,0,1,0,8,1.22129583
1,2,1,0,4,0,1,0,8,1.13197637
1,1,2,0,3,0,1,0,9,1.11319566
2,1,0,1,2,1,1,0,8,1.51401412
1,2,0,1,3,0,1,0,9,1.28532529
2,1,0,1,3,0,1,0,9,1.38830388
1,1,0,1,3,0,1,0,9,1.41084719
1,1,0,1,2,0,1,0,10,1.35657549
1,2,0,0,1,0,1,1,5,1.21108449
0,3,0,0,1,0,1,1,6,1.23744547
2,2,0,0,2,0,1,1,6,1.16797769
0,2,1,0,1,0,1,1,7,1.2838819
2,2,0,0,1,1,2,0,6,1.17463517
1,3,0,0,2,0,2,0,7,1.17406642
1,3,0,0,2,0,2,0,7,1.03253603
0,2,1,0,2,0,2,0,7,1.01819134
0,2,0,1,1,0,2,0,8,1.15121198
2,2,0,0,1,1,2,0,6,1.20478261
1,3,0,0,1,2,1,0,7,1.20670807
3,2,0,0,3,1,1,0,7,1.07607543
1,3,0,0,3,1,1,0,7,1.28712833
1,2,1,0,2,1,1,0,8,1.22599685
1,3,0,0,1,2,1,0,7,1.13143528
0,4,0,0,2,1,1,0,8,1.084813
1,2,1,0,2,1,1,0,8,1.11740541
0,2,0,1,2,1,1,0,8,1.20338345
0,2,0,1,1,1,1,0,9,1.12224436
2,2,0,0,2,0,1,1,6,1.17766726
1,3,0,0,2,0,2,0,7,1.22804928
3,2,0,0,3,1,1,0,7,1.02806818
1,3,0,0,3,1,1,0,7,1.33002734
1,2,1,0,2,1,1,0,8,1.24641275
3,2,0,0,3,1,1,0,7,1.07780099
2,3,0,0,4,0,1,0,8,1.1619761
2,3,0,0,4,0,1,0,8,1.00349677
1,2,1,0,4,0,1,0,8,0.966590464
1,2,0,1,3,0,1,0,9,1.09103286
1,3,0,0,2,0,2,0,7,1.08202255
0,4,0,0,2,1,1,0,8,0.9114604
2,3,0,0,4,0,1,0,8,1.00633776
0,4,0,0,4,0,1,0,8,1.17878759
0,3,1,0,3,0,1,0,9,1.28718364
1,2,1,0,2,1,1,0,8,1.33201838
0,3,1,0,3,0,1,0,9,1.26836884
1,2,0,1,3,0,1,0,9,1.31445587
0,2,0,1,3,0,1,0,9,1.40820789
0,2,0,1,2,0,1,0,10,1.26881516
1,1,1,0,1,0,1,1,6,1.34553874
0,2,1,0,1,0,1,1,7,1.22785425
2,1,1,0,2,0,2,0,7,1.24498343
0,2,1,0,2,0,2,0,7,0.987500966
0,1,2,0,1,0,2,0,8,1.12014484
2,1,1,0,1,2,1,0,7,1.27065587
1,2,1,0,2,1,1,0,8,1.10606396
1,2,1,0,2,1,1,0,8,1.12837243
0,1,2,0,2,1,1,0,8,1.11809409
0,1,1,1,1,1,1,0,9,1.08867574
2,1,1,0,2,0,2,0,7,1.33143449
1,2,1,0,2,1,1,0,8,1.24436224
3,1,1,0,4,0,1,0,8,1.21321273
1,2,1,0,4,0,1,0,8,1.16377699
1,1,2,0,3,0,1,0,9,1.19823241
1,2,1,0,2,1,1,0,8,1.27632117
0,3,1,0,3,0,1,0,9,1.27957129
1,1,2,0,3,0,1,0,9,1.29013181
0,1,1,1,3,0,1,0,9,1.36700785
0,1,1,1,2,0,1,0,10,1.31634963
1,1,0,1,1,0,1,1,7,1.28010893
0,2,0,1,1,0,2,0,8,0.960362732
2,1,0,1,2,1,1,0,8,1.21191561
0,2,0,1,2,1,1,0,8,1.18343258
0,1,1,1,1,1,1,0,9,1.20000088
2,1,0,1,2,1,1,0,8,1.31487882
1,2,0,1,3,0,1,0,9,1.05065751
1,2,0,1,3,0,1,0,9,1.30692315
0,1,1,1,3,0,1,0,9,1.34418941
0,1,0,2,2,0,1,0,10,1.2682513
1,1,0,1,1,0,2,0,8,1.22322643
0,2,0,1,1,1,1,0,9,1.27101791
2,1,0,1,3,0,1,0,9,1.2089076
0,2,0,1,3,0,1,0,9,1.37174761
0,1,1,1,2,0,1,0,10,1.33190978
1,1,0,1,1,1,1,0,9,1.37017787
0,2,0,1,2,0,1,0,10,1.29050851
1,1,0,1,2,0,1,0,10,1.29345405
0,1,0,1,2,0,1,0,10,1.30750656
0,1,0,1,1,0,1,0,11,1.23688924
2,1,0,0,1,1,0,1,4,1.16359949
1,2,0,0,1,1,0,1,5,1.44104612
3,1,0,0,2,1,0,1,5,1.1408422
1,1,1,0,1,1,0,1,6,1.46004117
3,1,0,0,1,2,0,1,5,1.00772178
2,2,0,0,2,1,0,1,6,1.42044389
2,2,0,0,2,1,0,1,6,1.28574109
1,1,1,0,2,1,0,1,6,1.43379712
1,1,0,1,1,1,0,1,7,1.51596165
3,1,0,0,1,1,1,1,5,1.11325943
2,2,0,0,1,2,0,1,6,1.23096573
4,1,0,0,3,1,0,1,6,1.16899943
2,2,0,0,3,1,0,1,6,1.08047736
2,1,1,0,2,1,0,1,7,1.39892066
2,2,0,0,1,2,0,1,6,1.19246745
1,3,0,0,2,1,0,1,7,1.4325062
2,1,1,0,2,1,0,1,7,1.1511842
1,1,0,1,2,1,0,1,7,1.53652418
1,1,0,1,1,1,0,1,8,1.48589599
3,1,0,0,1,1,1,1,5,1.28336143
2,2,0,0,1,1,2,0,6,1.32705963
4,1,0,0,2,2,1,0,6,1.16060758
2,2,0,0,2,2,1,0,6,1.23323584
2,1,1,0,1,2,1,0,7,1.40279377
4,1,0,0,2,2,1,0,6,1.14493215
3,2,0,0,3,1,1,0,7,1.37228727
3,2,0,0,3,1,1,0,7,1.34438169
2,1,1,0,3,1,1,0,7,1.58041382
2,1,0,1,2,1,1,0,8,1.51719022
2,2,0,0,1,1,2,0,6,1.27946365
1,3,0,0,1,2,1,0,7,1.00791335
3,2,0,0,3,1,1,0,7,1.33260679
1,3,0,0,3,1,1,0,7,1.5116818
1,2,1,0,2,1,1,0,8,1.55712223
2,1,1,0,1,2,1,0,7,1.28264391
1,2,1,0,2,1,1,0,8,1.33955896
2,1,0,1,2,1,1,0,8,1.3456682
1,1,0,1,2,1,1,0,8,1.48544633
1,1,0,1,1,1,1,0,9,1.45729518
3,1,0,0,1,2,0,1,5,1.12996268
2,2,0,0,1,2,0,1,6,1.45440149
4,1,0,0,2,2,1,0,6,1.12226534
2,1,1,0,1,2,1,0,7,1.44590116
4,1,0,0,1,4,0,0,6,1.01729357
3,2,0,0,2,3,0,0,7,1.24116814
3,2,0,0,2,3,0,0,7,1.1246289
2,1,1,0,2,3,0,0,7,1.21846485
2,1,0,1,1,3,0,0,8,1.3519851
4,1,0,0,2,2,1,0,6,1.3663398
3,2,0,0,2,3,0,0,7,1.30470574
5,1,0,0,4,2,0,0,7,1.06061828
3,2,0,0,4,2,0,0,7,1.30503738
3,1,1,0,3,2,0,0,8,1.43805277
3,2,0,0,2,3,0,0,7,1.31707478
2,3,0,0,3,2,0,0,8,1.30634546
3,1,1,0,3,2,0,0,8,1.36304355
2,1,0,1,3,2,0,0,8,1.45439804
2,1,0,1,2,2,0,0,9,1.37951386
2,2,0,0,1,2,0,1,6,1.22496855
1,3,0,0,1,2,1,0,7,1.26119387
3,2,0,0,2,3,0,0,7,1.09331894
1,3,0,0,2,3,0,0,7,1.12173676
1,2,1,0,1,3,0,0,8,1.25071263
3,2,0,0,2,3,0,0,7,1.19042516
2,3,0,0,3,2,0,0,8,1.33128655
2,3,0,0,3,2,0,0,8,1.31624973
1,2,1,0,3,2,0,0,8,1.34012234
1,2,0,1,2,2,0,0,9,1.28141642
2,1,1,0,1,2,1,0,7,1.31051838
1,2,1,0,1,3,0,0,8,1.14185381
3,1,1,0,3,2,0,0,8,1.20353305
1,2,1,0,3,2,0,0,8,1.22098756
1,1,2,0,2,2,0,0,9,1.19384944
2,1,0,1,1,3,0,0,8,1.16463757
1,2,0,1,2,2,0,0,9,1.13361382
2,1,0,1,2,2,0,0,9,1.21590257
1,1,0,1,2,2,0,0,9,1.256006
1,1,0,1,1,2,0,0,10,1.20871019
3,1,0,0,2,1,0,1,5,1.13367379
2,2,0,0,2,1,0,1,6,1.08574188
4,1,0,0,3,1,0,1,6,1.0856365
2,1,1,0,2,1,0,1,7,1.08892334
4,1,0,0,2,2,1,0,6,1.11980331
3,2,0,0,3,1,1,0,7,1.14896166
3,2,0,0,3,1,1,0,7,1.15224659
2,1,1,0,3,1,1,0,7,1.48762739
2,1,0,1,2,1,1,0,8,1.43625402
4,1,0,0,2,2,1,0,6,1.15676069
3,2,0,0,2,3,0,0,7,1.2655865
5,1,0,0,4,2,0,0,7,1.0543524
3,2,0,0,4,2,0,0,7,1.08856857
3,1,1,0,3,2,0,0,8,1.03203809
3,2,0,0,2,3,0,0,7,1.06594169
2,3,0,0,3,2,0,0,8,1.09112704
3,1,1,0,3,2,0,0,8,1.15146911
2,1,0,1,3,2,0,0,8,1.29243135
2,1,0,1,2,2,0,0,9,1.26314509
4,1,0,0,3,1,0,1,6,1.1324265
3,2,0,0,3,1,1,0,7,1.03482568
5,1,0,0,4,2,0,0,7,1.01422191
3,2,0,0,4,2,0,0,7,1.03386307
3,1,1,0,3,2,0,0,8,1.21994257
5,1,0,0,4,2,0,0,7,1.0319159
4,2,0,0,5,1,0,0,8,0.970742524
4,2,0,0,5,1,0,0,8,0.949481547
3,1,1,0,5,1,0,0,8,1.24175227
3,1,0,1,4,1,0,0,9,1.31690335
3,2,0,0,3,1,1,0,7,1.05037725
2,3,0,0,3,2,0,0,8,1.24976456
4,2,0,0,5,1,0,0,8,0.970765889
2,3,0,0,5,1,0,0,8,1.32736516
2,2,1,0,4,1,0,0,9,1.39717686
3,1,1,0,3,2,0,0,8,1.0582248
2,2,1,0,4,1,0,0,9,1.32620132
3,1,0,1,4,1,0,0,9,1.15458763
2,1,0,1,4,1,0,0,9,1.37564623
2,1,0,1,3,1,0,0,10,1.32206368
2,2,0,0,2,1,0,1,6,1.42699099
1,3,0,0,2,1,0,1,7,1.01154923
3,2,0,0,3,1,1,0,7,1.11484361
1,2,1,0,2,1,1,0,8,1.34730744
3,2,0,0,2,3,0,0,7,1.23188269
2,3,0,0,3,2,0,0,8,0.982828856
2,3,0,0,3,2,0,0,8,1.07489359
1,2,1,0,3,2,0,0,8,1.22165799
1,2,0,1,2,2,0,0,9,1.14113617
3,2,0,0,3,1,1,0,7,1.13663816
2,3,0,0,3,2,0,0,8,1.21361279
4,2,0,0,5,1,0,0,8,0.983286142
2,3,0,0,5,1,0,0,8,1.23160458
2,2,1,0,4,1,0,0,9,1.30788386
2,3,0,0,3,2,0,0,8,1.0013932
1,4,0,0,4,1,0,0,9,0.97348839
2,2,1,0,4,1,0,0,9,0.994331956
1,2,0,1,4,1,0,0,9,1.18727636
1,2,0,1,3,1,0,0,10,1.21110737
2,1,1,0,2,1,0,1,7,1.25848269
1,2,1,0,2,1,1,0,8,1.30031669
3,1,1,0,3,2,0,0,8,1.11797249
1,2,1,0,3,2,0,0,8,1.1913693
1,1,2,0,2,2,0,0,9,1.2106936
3,1,1,0,3,2,0,0,8,1.01060593
2,2,1,0,4,1,0,0,9,1.29754937
2,2,1,0,4,1,0,0,9,1.03689003
1,1,2,0,4,1,0,0,9,1.19713974
1,1,1,1,3,1,0,0,10,1.24802983
2,1,0,1,2,1,1,0,8,1.30988944
1,2,0,1,2,2,0,0,9,1.2544452
3,1,0,1,4,1,0,0,9,1.19948685
1,2,0,1,4,1,0,0,9,1.16552031
1,1,1,1,3,1,0,0,10,1.16151905
2,1,0,1,2,2,0,0,9,1.34011233
1,2,0,1,3,1,0,0,10,1.26339996
2,1,0,1,3,1,0,0,10,1.15039361
1,1,0,1,3,1,0,0,10,1.33047211
1,1,0,1,2,1,0,0,11,1.28996634
1,2,0,0,1,1,0,1,5,1.29249001
0,3,0,0,1,1,0,1,6,1.3279742
2,2,0,0,2,1,0,1,6,1.28342664
0,2,1,0,1,1,0,1,7,1.39075184
2,2,0,0,1,2,0,1,6,1.32381094
1,3,0,0,2,1,0,1,7,1.38444459
1,3,0,0,2,1,0,1,7,1.292117
0,2,1,0,2,1,0,1,7,1.30618024
0,2,0,1,1,1,0,1,8,1.24547255
2,2,0,0,1,1,2,0,6,1.2969389
1,3,0,0,1,2,1,0,7,1.08474159
3,2,0,0,3,1,1,0,7,1.32153451
1,3,0,0,3,1,1,0,7,1.37957656
1,2,1,0,2,1,1,0,8,1.42636073
1,3,0,0,1,2,1,0,7,1.23153377
0,4,0,0,2,1,1,0,8,1.22138464
1,2,1,0,2,1,1,0,8,1.31457913
0,2,0,1,2,1,1,0,8,1.26922417
0,2,0,1,1,1,1,0,9,1.23118997
2,2,0,0,1,2,0,1,6,1.09313202
1,3,0,0,1,2,1,0,7,1.16040802
3,2,0,0,2,3,0,0,7,1.06022382
1,2,1,0,1,3,0,0,8,1.16393816
3,2,0,0,2,3,0,0,7,1.0779047
2,3,0,0,3,2,0,0,8,1.13592291
2,3,0,0,3,2,0,0,8,1.22469378
1,2,1,0,3,2,0,0,8,1.33989584
1,2,0,1,2,2,0,0,9,1.25635314
1,3,0,0,1,2,1,0,7,1.1238308
0,4,0,0,1,3,0,0,8,0.929288328
2,3,0,0,3,2,0,0,8,1.07359004
0,4,0,0,3,2,0,0,8,1.13320136
0,3,1,0,2,2,0,0,9,1.15695989
1,2,1,0,1,3,0,0,8,1.07140458
0,3,1,0,2,2,0,0,9,1.19811451
1,2,0,1,2,2,0,0,9,1.24545979
0,2,0,1,2,2,0,0,9,1.12485504
0,2,0,1,1,2,0,0,10,1.12942958
2,2,0,0,2,1,0,1,6,1.26078105
1,3,0,0,2,1,0,1,7,1.3684622
3,2,0,0,3,1,1,0,7,1.23076618
1,2,1,0,2,1,1,0,8,1.29619408
3,2,0,0,2,3,0,0,7,1.11334097
2,3,0,0,3,2,0,0,8,1.14786351
2,3,0,0,3,2,0,0,8,1.18464983
1,2,1,0,3,2,0,0,8,1.31736696
1,2,0,1,2,2,0,0,9,1.19940734
3,2,0,0,3,1,1,0,7,1.2141515
2,3,0,0,3,2,0,0,8,1.25791371
4,2,0,0,5,1,0,0,8,1.15162456
2,3,0,0,5,1,0,0,8,1.20071685
2,2,1,0,4,1,0,0,9,1.28223181
2,3,0,0,3,2,0,0,8,1.12509358
1,4,0,0,4,1,0,0,9,1.25865936
2,2,1,0,4,1,0,0,9,1.25575995
1,2,0,1,4,1,0,0,9,1.22346842
1,2,0,1,3,1,0,0,10,1.16490412
1,3,0,0,2,1,0,1,7,1.229424
0,4,0,0,2,1,1,0,8,0.903035998
2,3,0,0,3,2,0,0,8,1.13958251
0,4,0,0,3,2,0,0,8,0.930704176
0,3,1,0,2,2,0,0,9,1.02617848
2,3,0,0,3,2,0,0,8,1.19580591
1,4,0,0,4,1,0,0,9,1.22895372
1,4,0,0,4,1,0,0,9,1.13834023
0,3,1,0,4,1,0,0,9,1.29411399
0,3,0,1,3,1,0,0,10,1.16751134
1,2,1,0,2,1,1,0,8,1.16036856
0,3,1,0,2,2,0,0,9,1.03267479
2,2,1,0,4,1,0,0,9,1.19714868
0,3,1,0,4,1,0,0,9,1.10265052
0,2,2,0,3,1,0,0,10,1.16350305
1,2,0,1,2,2,0,0,9,1.12219596
0,3,0,1,3,1,0,0,10,1.07391191
1,2,0,1,3,1,0,0,10,1.15589678
0,2,0,1,3,1,0,0,10,1.22872913
0,2,0,1,2,1,0,0,11,1.1101402
1,1,1,0,1,1,0,1,6,1.39427769
0,2,1,0,1,1,0,1,7,1.33498037
2,1,1,0,2,1,0,1,7,1.34485757
0,1,2,0,1,1,0,1,8,1.17612779
2,1,1,0,1,2,1,0,7,1.32013655
1,2,1,0,2,1,1,0,8,1.30783522
1,2,1,0,2,1,1,0,8,1.24460971
0,1,2,0,2,1,1,0,8,1.16582394
0,1,1,1,1,1,1,0,9,1.21339607
2,1,1,0,1,2,1,0,7,1.19705474
1,2,1,0,1,3,0,0,8,1.1529367
3,1,1,0,3,2,0,0,8,1.27171659
1,2,1,0,3,2,0,0,8,1.24120796
1,1,2,0,2,2,0,0,9,1.27029872
1,2,1,0,1,3,0,0,8,0.985704005
0,3,1,0,2,2,0,0,9,1.2189772
1,1,2,0,2,2,0,0,9,1.11901307
0,1,1,1,2,2,0,0,9,1.11598599
0,1,1,1,1,2,0,0,10,1.08117354
2,1,1,0,2,1,0,1,7,1.28905332
1,2,1,0,2,1,1,0,8,1.25905943
3,1,1,0,3,2,0,0,8,1.12378335
1,1,2,0,2,2,0,0,9,1.15157211
3,1,1,0,3,2,0,0,8,1.21534669
2,2,1,0,4,1,0,0,9,1.21364582
2,2,1,0,4,1,0,0,9,1.17546606
1,1,2,0,4,1,0,0,9,1.23049438
1,1,1,1,3,1,0,0,10,1.18736815
1,2,1,0,2,1,1,0,8,1.22663891
0,3,1,0,2,2,0,0,9,1.02648544
2,2,1,0,4,1,0,0,9,1.11057556
0,3,1,0,4,1,0,0,9,1.20359671
0,2,2,0,3,1,0,0,10,1.1383332
1,1,2,0,2,2,0,0,9,1.10063803
0,2,2,0,3,1,0,0,10,1.11645544
1,1,1,1,3,1,0,0,10,1.20585907
0,1,1,1,3,1,0,0,10,1.19994891
0,1,1,1,2,1,0,0,11,1.09435284
1,1,0,1,1,1,0,1,7,1.37274623
0,2,0,1,1,1,0,1,8,1.1625731
2,1,0,1,2,1,1,0,8,1.30990672
0,1,1,1,1,1,1,0,9,1.21069181
2,1,0,1,1,3,0,0,8,1.25150883
1,2,0,1,2,2,0,0,9,1.23770809
1,2,0,1,2,2,0,0,9,1.08513582
0,1,1,1,2,2,0,0,9,1.18567836
0,1,0,2,1,2,0,0,10,1.06813145
2,1,0,1,2,1,1,0,8,1.33175075
1,2,0,1,2,2,0,0,9,1.2430284
3,1,0,1,4,1,0,0,9,1.2203244
1,2,0,1,4,1,0,0,9,1.21690309
1,1,1,1,3,1,0,0,10,1.20389521
1,2,0,1,2,2,0,0,9,1.25711894
0,3,0,1,3,1,0,0,10,1.26529467
1,1,1,1,3,1,0,0,10,1.23832965
0,1,0,2,3,1,0,0,10,1.19413602
0,1,0,2,2,1,0,0,11,1.1763562
1,1,0,1,1,1,0,1,8,1.29855943
0,2,0,1,1,1,1,0,9,1.19059134
2,1,0,1,2,2,0,0,9,1.27939737
0,2,0,1,2,2,0,0,9,1.20191979
0,1,1,1,1,2,0,0,10,1.17327893
2,1,0,1,2,2,0,0,9,1.32254088
1,2,0,1,3,1,0,0,10,1.25845385
1,2,0,1,3,1,0,0,10,1.28401816
0,1,1,1,3,1,0,0,10,1.30659199
0,1,0,2,2,1,0,0,11,1.22349501
1,1,0,1,1,1,1,0,9,1.24982512
0,2,0,1,1,2,0,0,10,1.17968988
2,1,0,1,3,1,0,0,10,1.3007139
0,2,0,1,3,1,0,0,10,1.32193351
0,1,1,1,2,1,0,0,11,1.27190614
1,1,0,1,1,2,0,0,10,1.26836538
0,2,0,1,2,1,0,0,11,1.19188106
1,1,0,1,2,1,0,0,11,1.23478556
0,1,0,1,2,1,0,0,11,1.20879722
0,1,0,1,1,1,0,0,12,1.14325798
2,1,0,0,2,0,0,1,4,1.05993438
1,2,0,0,2,0,0,1,5,1.02564812
3,1,0,0,3,0,0,1,5,1.01142108
1,1,1,0,2,0,0,1,6,1.38018811
3,1,0,0,2,1,0,1,5,1.08270931
2,2,0,0,3,0,0,1,6,0.991853952
2,2,0,0,3,0,0,1,6,1.07245922
1,1,1,0,3,0,0,1,6,1.25973547
1,1,0,1,2,0,0,1,7,1.4217273
3,1,0,0,2,0,1,1,5,1.09251475
2,2,0,0,2,1,0,1,6,1.37200522
4,1,0,0,4,0,0,1,6,1.08629036
2,2,0,0,4,0,0,1,6,1.01908398
2,1,1,0,3,0,0,1,7,1.23170424
2,2,0,0,2,1,0,1,6,1.35736179
1,3,0,0,3,0,0,1,7,1.10359442
2,1,1,0,3,0,0,1,7,1.22523284
1,1,0,1,3,0,0,1,7,1.40700042
1,1,0,1,2,0,0,1,8,1.38875449
3,1,0,0,2,0,0,2,5,1.11260903
2,2,0,0,2,0,1,1,6,1.17116714
4,1,0,0,3,1,0,1,6,1.11285055
2,1,1,0,2,1,0,1,7,1.21855783
4,1,0,0,3,1,0,1,6,1.17872989
3,2,0,0,4,0,0,1,7,1.10526931
3,2,0,0,4,0,0,1,7,1.08668256
2,1,1,0,4,0,0,1,7,1.13510132
