1,T=300k,parameter1,parameter2,parameter3,parameter4,parameter5,parameter6,parameter7,parameter8,parameter9,parameter10,parameter11,parameter12,parameter13,parameter14,parameter15
1418,1.1331825,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0
1419,1.0875696,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1
1420,1.0947317,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0
1421,1.2301568,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1
1422,1.1011591,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0
1423,1.1369644,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1
1424,1.0388392,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0
1425,1.0038069,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1
1426,1.0874096,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0
1427,1.0382298,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1
1428,1.1566826,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0
1429,1.2642682,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1
1430,1.0964816,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0
1431,1.1463177,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1
1432,1.138262,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0
1433,1.2531302,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1
1434,1.0926501,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0
1435,1.0455705,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1
1436,1.0265577,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0
1437,0.98974943,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1
1438,1.1196344,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0
1439,1.2703507,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1
1440,1.0683577,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0
1441,1.0457451,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1
1442,1.3622212,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0
1443,1.0886884,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1
1444,1.4039789,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0
1445,1.3447293,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1
1446,1.2802629,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1
1447,1.0687438,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0
1448,1.0858394,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1
1449,1.2197955,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0
1450,1.0586545,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1
1451,1.3344805,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0
1452,1.3257297,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1
1453,1.3939475,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0
1454,1.2386184,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1
1455,1.0723538,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0
1456,1.055644,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1
1457,1.3154796,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0
1458,1.0912849,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1
1459,1.2634662,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0
1460,1.2207814,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1
1461,0.99748546,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0
1462,1.0992252,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1
1463,1.1297805,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0
1464,1.0552833,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1
1465,1.0397649,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0
1466,0.99649143,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1
1467,1.0546426,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0
1468,1.1484076,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1
1469,1.0798084,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0
1470,1.1260374,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1
1471,1.1188005,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0
1472,1.0762347,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1
1473,1.1222322,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0
1474,1.0591135,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1
1475,1.3611743,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0
1476,1.3790028,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1
1477,1.180154,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
1478,1.3552498,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0
1479,1.3392782,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1
1480,1.4693755,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0
1481,1.1924751,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
1482,1.388086,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0
1483,1.27075,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1
1484,1.1222367,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0
1485,1.0977683,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1
1486,1.1658264,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0
1487,1.1635076,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1
1488,1.1270244,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0
1489,1.0798795,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1
1490,1.189101,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0
1491,1.2693287,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1
1492,1.3507353,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0
1493,1.3204961,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1
1494,1.4123639,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0
1495,1.3442732,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1
1496,1.2760988,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0
1497,1.2582003,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1
1498,1.2012793,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0
1499,1.2482905,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1
1500,1.4367087,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0
1501,1.4647223,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1
1502,1.3278638,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0
1503,1.3631208,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1
1504,1.4310451,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0
1505,1.3143786,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1
1506,1.4016005,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0
1507,1.3335923,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
1508,1.0404444,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1509,1.0324968,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1510,0.98887181,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
1511,1.0732701,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1512,1.1120348,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
1513,1.1584803,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
1514,1.4103528,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1
1515,1.0835658,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1516,1.110386,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
1517,1.0995055,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
1518,1.115069,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1
1519,1.0779693,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
1520,1.1021388,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1
1521,1.2189692,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0
1522,1.3530883,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1
1523,1.1486884,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
1524,1.1384617,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
1525,1.1292201,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1
1526,1.1577632,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
1527,1.1472535,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1
1528,1.1025268,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0
1529,1.0691441,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1
1530,1.0260791,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
1531,1.1286365,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1
1532,1.0980382,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0
1533,1.0370904,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1
1534,1.1533515,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0
1535,1.1472049,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1
1536,1.3527279,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0
1537,1.2900162,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1
1538,1.1384318,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
1539,1.1000032,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
1540,1.124483,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1
1541,1.1169201,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
1542,1.1679262,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
1543,1.2187876,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0
1544,1.343281,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1
1545,1.1093578,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
1546,1.15124,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1
1547,1.1112683,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0
1548,1.0881376,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1
1549,1.1815118,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0
1550,1.1492995,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1
1551,1.4357542,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0
1552,1.4369657,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1
1553,1.085886,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
1554,1.1269419,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
1555,1.3183558,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0
1556,1.2162263,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1
1557,1.1472008,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0
1558,1.1543479,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1
1559,1.2258724,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0
1560,1.3401171,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1
1561,1.274019,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0
1562,1.2845229,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1
1563,1.2936304,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0
1564,1.302555,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1
1565,1.3536712,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0
1566,1.3043429,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
1567,1.3957523,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0
1568,1.3364432,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1
1569,1.1137414,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
1570,1.0915153,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1571,1.1562963,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1
1572,1.1430579,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
1573,1.2549374,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1
1574,1.2382554,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0
1575,1.3686306,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1
1576,1.1088597,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
1577,1.1380175,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1
1578,1.2031442,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0
1579,1.2440528,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1
1580,1.2039006,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0
1581,1.1841885,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1
1582,1.2266581,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0
1583,1.2858648,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1
1584,1.1888143,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1
1585,1.156525,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
1586,1.1484636,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1
1587,1.195418,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
1588,1.1248351,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1
1589,1.125773,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0
1590,1.1154511,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1
1591,1.1775548,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0
1592,1.1551306,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1
1593,1.122851,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0
1594,1.0822725,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1
1595,1.3625104,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0
1596,1.1380359,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1
1597,1.3829461,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0
1598,1.3582823,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1
1599,1.2158556,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1
1600,1.2912183,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0
1601,1.218907,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1
1602,1.090389,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0
1603,1.0806806,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
1604,0.98563194,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0
1605,1.1283168,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1
1606,1.1478387,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0
1607,1.1690598,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1
1608,1.1245919,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0
1609,1.1074038,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1
1610,1.2308199,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0
1611,1.1484119,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1
1612,1.1621081,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0
1613,1.1274004,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1
1614,1.283878,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0
1615,1.2975389,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1
1616,1.1566144,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0
1617,0.992966,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1
1618,1.3475157,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0
1619,1.2817121,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1
1620,1.2811239,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0
1621,1.1802633,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1
1622,1.3663552,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0
1623,1.3444262,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1
1624,1.3678478,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0
1625,1.3086973,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1
1626,1.413578,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0
1627,1.3907871,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1
1628,1.2929537,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0
1629,1.2490728,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1
1630,1.1398381,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
1631,1.1363873,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
1632,1.0780687,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1
1633,1.1264005,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
1634,1.1073691,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1
1635,1.1105436,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0
1636,1.2510526,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1
1637,1.1442544,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
1638,1.1686399,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1
1639,1.1413133,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0
1640,1.1061935,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1
1641,1.1608834,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0
1642,1.1132771,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1
1643,1.3656319,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0
1644,1.4384744,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1
1645,1.1631112,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1
1646,1.1462052,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0
1647,1.2834523,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1
1648,1.1762381,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0
1649,1.1300712,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1
1650,1.0765899,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0
1651,1.1147381,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1
1652,1.1899526,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0
1653,1.1710106,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1
1654,1.1333253,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0
1655,1.0923965,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1
1656,1.2598563,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0
1657,1.1230367,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1
1658,1.4108523,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0
1659,1.3383048,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1
1660,1.1675602,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1
1661,1.1587404,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0
1662,1.0482907,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1
1663,1.129236,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0
1664,1.0827514,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1
1665,1.0859953,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0
1666,1.2281761,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1
1667,1.0754397,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0
1668,1.1303468,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1
1669,1.0325834,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0
1670,0.9662109,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1
1671,1.1070291,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0
1672,1.0269836,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1
1673,1.2382556,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0
1674,1.343586,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1
1675,1.0049471,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0
1676,1.1288323,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1
1677,1.1641103,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0
1678,1.2247978,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1
1679,1.0839999,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0
1680,1.0163206,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1
1681,1.0074631,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0
1682,1.0962505,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1
1683,1.0545883,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0
1684,1.158653,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1
1685,1.0855467,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0
1686,1.1769305,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1
1687,1.2654488,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0
1688,1.1160238,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1
1689,1.3839166,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0
1690,1.3065675,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1
1691,1.0410584,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1
1692,1.0702524,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0
1693,1.0082552,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1
1694,1.0901572,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0
1695,1.0596169,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1
1696,1.2160208,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0
1697,1.3168592,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1
1698,1.115584,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0
1699,1.2094661,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1
1700,1.0917298,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0
1701,0.99741554,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1
1702,1.218586,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0
1703,1.012915,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1
1704,1.2818615,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0
1705,1.2493008,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1
1706,1.1428128,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1
1707,1.1464298,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0
1708,1.0664251,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1
1709,1.0917209,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0
1710,1.0134724,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1
1711,1.0189444,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0
1712,1.3128302,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1
1713,0.96674109,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0
1714,1.0576247,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1
1715,1.1015222,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0
1716,0.99739683,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1
1717,1.1395916,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0
1718,1.1104704,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1
1719,1.3248426,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0
1720,1.3608499,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1
1721,1.0869852,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1
1722,1.2890306,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0
1723,1.2953799,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1
1724,1.3090987,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0
1725,1.0879896,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1
1726,1.2833366,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0
1727,1.1993715,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1
1728,1.0854762,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0
1729,1.1518455,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1
1730,1.1574011,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0
1731,1.1469898,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1
1732,1.1260519,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0
1733,1.0923845,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1
1734,1.1638894,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0
1735,1.3144826,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1
1736,1.2884874,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0
1737,1.3733702,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1
1738,1.5255837,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0
1739,1.3398519,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1
1740,1.1515892,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0
1741,1.1195951,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1
1742,1.0772823,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0
1743,0.99407798,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1
1744,1.388644,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0
1745,1.4805882,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1
1746,1.1392913,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0
1747,1.0114489,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
1748,1.3971413,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0
1749,1.3135562,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1
1750,1.3956196,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0
1751,1.3120389,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1
1752,1.2585478,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
1753,1.3004808,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
1754,1.3778392,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1
1755,1.318007,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
1756,1.2937957,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1
1757,1.2234772,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0
1758,1.2048682,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1
1759,1.3325583,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0
1760,1.2648081,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1
1761,1.2214373,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0
1762,1.2618834,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1
1763,1.3882986,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0
1764,1.1656213,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1
1765,1.285247,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0
1766,1.2844117,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1
1767,1.2702473,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1
1768,1.251531,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0
1769,1.3168057,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1
1770,1.309224,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0
1771,1.2354344,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1
1772,1.354466,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0
1773,1.4288731,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1
1774,1.2921211,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
