score,parameter1,parameter2,parameter3,parameter4,parameter5,parameter6,parameter7,parameter8
1.4691838,2,0,1,0,3,2,0,3
1.3168522,2,0,1,0,3,2,1,2
1.4687011,2,0,1,0,3,2,1,3
1.2685739,2,0,1,0,3,2,2,2
1.3889922,2,0,1,0,3,2,2,3
1.3439518,2,0,1,0,3,2,3,2
1.4639765,2,0,1,0,3,2,3,3
1.3647994,2,0,1,0,3,3,0,2
1.6555101,2,0,1,0,3,3,0,3
1.3428183,2,0,1,0,3,3,1,2
1.4542775,2,0,1,0,3,3,1,3
1.2895619,2,0,1,0,3,3,2,2
1.4486082,2,0,1,0,3,3,2,3
1.4591538,2,0,1,0,3,3,3,2
1.3795522,2,0,1,0,3,3,3,3
1.4633011,2,0,1,1,0,0,0,3
0.98393697,2,0,1,1,0,0,1,2
1.156508,2,0,1,1,0,0,1,3
1.0032669,2,0,1,1,0,0,2,2
1.2223505,2,0,1,1,0,0,2,3
1.1285709,2,0,1,1,0,0,3,2
1.3633513,2,0,1,1,0,0,3,3
1.2478092,2,0,1,1,0,1,0,3
1.0624826,2,0,1,1,0,1,1,2
1.2511219,2,0,1,1,0,1,1,3
1.0991762,2,0,1,1,0,1,2,2
1.3108431,2,0,1,1,0,1,2,3
1.1397389,2,0,1,1,0,1,3,2
1.236789,2,0,1,1,0,1,3,3
1.2624826,2,0,1,1,0,2,0,2
1.2893035,2,0,1,1,0,2,0,3
1.1523062,2,0,1,1,0,2,1,2
1.3821844,2,0,1,1,0,2,1,3
1.0868872,2,0,1,1,0,2,2,2
1.023645,2,0,1,1,0,2,2,3
1.2204349,2,0,1,1,0,2,3,2
1.3913169,2,0,1,1,0,2,3,3
1.2365199,2,0,1,1,0,3,0,2
1.4700613,2,0,1,1,0,3,0,3
1.2984753,2,0,1,1,0,3,1,2
1.4635866,2,0,1,1,0,3,1,3
1.2826465,2,0,1,1,0,3,2,2
1.478918,2,0,1,1,0,3,2,3
1.3340007,2,0,1,1,0,3,3,2
1.4372675,2,0,1,1,0,3,3,3
1.1700045,2,0,1,1,1,0,0,3
1.117811,2,0,1,1,1,0,1,2
1.2476672,2,0,1,1,1,0,1,3
1.0646832,2,0,1,1,1,0,2,2
1.3181869,2,0,1,1,1,0,2,3
1.2931403,2,0,1,1,1,0,3,2
1.4823831,2,0,1,1,1,0,3,3
0.99059355,2,0,1,1,1,1,0,2
1.2376778,2,0,1,1,1,1,0,3
1.0272087,2,0,1,1,1,1,1,2
1.1275795,2,0,1,1,1,1,1,3
1.0666114,2,0,1,1,1,1,2,2
1.3200862,2,0,1,1,1,1,2,3
1.1113973,2,0,1,1,1,1,3,2
1.2675809,2,0,1,1,1,1,3,3
1.132405,2,0,1,1,1,2,0,2
1.3410276,2,0,1,1,1,2,0,3
1.1866986,2,0,1,1,1,2,1,2
1.3697088,2,0,1,1,1,2,1,3
1.0775987,2,0,1,1,1,2,2,2
1.2893969,2,0,1,1,1,2,2,3
1.2558897,2,0,1,1,1,2,3,2
1.4003316,2,0,1,1,1,2,3,3
1.229453,2,0,1,1,1,3,0,2
1.4718459,2,0,1,1,1,3,0,3
1.2113614,2,0,1,1,1,3,1,2
1.3242913,2,0,1,1,1,3,1,3
1.1326516,2,0,1,1,1,3,2,2
1.347554,2,0,1,1,1,3,2,3
1.1522465,2,0,1,1,1,3,3,2
1.2087945,2,0,1,1,1,3,3,3
1.2400582,2,0,1,1,2,0,0,3
1.0395321,2,0,1,1,2,0,1,2
1.3103303,2,0,1,1,2,0,1,3
1.2019886,2,0,1,1,2,0,2,2
1.3106762,2,0,1,1,2,0,2,3
1.3051659,2,0,1,1,2,0,3,2
1.5108079,2,0,1,1,2,0,3,3
1.1643995,2,0,1,1,2,1,0,2
1.3946241,2,0,1,1,2,1,0,3
1.1368097,2,0,1,1,2,1,1,2
1.3396559,2,0,1,1,2,1,1,3
1.1502784,2,0,1,1,2,1,2,2
1.3487545,2,0,1,1,2,1,2,3
1.2194729,2,0,1,1,2,1,3,2
1.3890125,2,0,1,1,2,1,3,3
1.1843189,2,0,1,1,2,2,0,2
1.3349466,2,0,1,1,2,2,0,3
1.1686608,2,0,1,1,2,2,1,2
1.3558238,2,0,1,1,2,2,1,3
1.1407491,2,0,1,1,2,2,2,2
1.2573407,2,0,1,1,2,2,2,3
1.2369541,2,0,1,1,2,2,3,2
1.3743805,2,0,1,1,2,2,3,3
1.3433967,2,0,1,1,2,3,0,2
1.5721738,2,0,1,1,2,3,0,3
1.2266546,2,0,1,1,2,3,1,2
1.4150788,2,0,1,1,2,3,1,3
1.2722489,2,0,1,1,2,3,2,2
1.4506977,2,0,1,1,2,3,2,3
1.2437316,2,0,1,1,2,3,3,2
1.3599731,2,0,1,1,2,3,3,3
1.3548174,2,0,1,1,3,0,0,3
1.3187001,2,0,1,1,3,0,1,2
1.4977205,2,0,1,1,3,0,1,3
1.3748857,2,0,1,1,3,0,2,2
1.4912889,2,0,1,1,3,0,2,3
1.4844406,2,0,1,1,3,0,3,2
1.7128946,2,0,1,1,3,0,3,3
1.1939644,2,0,1,1,3,1,0,2
1.3908432,2,0,1,1,3,1,0,3
1.1815361,2,0,1,1,3,1,1,2
1.2630049,2,0,1,1,3,1,1,3
1.2761965,2,0,1,1,3,1,2,2
1.4205959,2,0,1,1,3,1,2,3
1.2729725,2,0,1,1,3,1,3,2
1.3870082,2,0,1,1,3,1,3,3
1.231843,2,0,1,1,3,2,0,2
1.4118615,2,0,1,1,3,2,0,3
1.3130816,2,0,1,1,3,2,1,2
1.4482783,2,0,1,1,3,2,1,3
1.1895332,2,0,1,1,3,2,2,2
1.2845819,2,0,1,1,3,2,2,3
1.3298631,2,0,1,1,3,2,3,2
1.4231509,2,0,1,1,3,2,3,3
1.3252676,2,0,1,1,3,3,0,2
1.6147873,2,0,1,1,3,3,0,3
1.2401916,2,0,1,1,3,3,1,2
1.3155612,2,0,1,1,3,3,1,3
1.1287216,2,0,1,1,3,3,2,2
1.3284897,2,0,1,1,3,3,2,3
1.0856346,2,0,1,1,3,3,3,2
1.1588306,2,0,1,1,3,3,3,3
1.0162941,2,0,1,2,0,0,0,3
1.0378913,2,0,1,2,0,0,1,2
1.2015184,2,0,1,2,0,0,1,3
1.0232781,2,0,1,2,0,0,2,2
1.0478241,2,0,1,2,0,0,2,3
1.1684216,2,0,1,2,0,0,3,2
1.2901391,2,0,1,2,0,0,3,3
1.1771851,2,0,1,2,0,1,0,3
1.105767,2,0,1,2,0,1,1,2
1.2586118,2,0,1,2,0,1,1,3
0.95593148,2,0,1,2,0,1,2,2
1.1522682,2,0,1,2,0,1,2,3
1.1145362,2,0,1,2,0,1,3,2
1.2412978,2,0,1,2,0,1,3,3
1.1193266,2,0,1,2,0,2,0,2
1.1938211,2,0,1,2,0,2,0,3
1.2079959,2,0,1,2,0,2,1,2
1.3848923,2,0,1,2,0,2,1,3
1.1178099,2,0,1,2,0,2,2,2
1.2246817,2,0,1,2,0,2,2,3
1.2098036,2,0,1,2,0,2,3,2
1.3421657,2,0,1,2,0,2,3,3
1.210724,2,0,1,2,0,3,0,2
1.3859501,2,0,1,2,0,3,0,3
1.3292614,2,0,1,2,0,3,1,2
1.4437804,2,0,1,2,0,3,1,3
1.2282066,2,0,1,2,0,3,2,2
1.3388276,2,0,1,2,0,3,2,3
1.2893907,2,0,1,2,0,3,3,2
1.3595309,2,0,1,2,0,3,3,3
1.1640133,2,0,1,2,1,0,0,3
1.2131641,2,0,1,2,1,0,1,2
1.3109319,2,0,1,2,1,0,1,3
1.1455592,2,0,1,2,1,0,2,2
1.1956186,2,0,1,2,1,0,2,3
1.3588586,2,0,1,2,1,0,3,2
1.4259273,2,0,1,2,1,0,3,3
1.281144,2,0,1,2,1,1,0,3
1.1726606,2,0,1,2,1,1,1,2
1.2635899,2,0,1,2,1,1,1,3
1.0887309,2,0,1,2,1,1,2,2
1.2112625,2,0,1,2,1,1,2,3
1.2205702,2,0,1,2,1,1,3,2
1.3113592,2,0,1,2,1,1,3,3
1.1960778,2,0,1,2,1,2,0,2
1.2925098,2,0,1,2,1,2,0,3
1.1643772,2,0,1,2,1,2,1,2
1.3516949,2,0,1,2,1,2,1,3
1.1926715,2,0,1,2,1,2,2,2
1.3141483,2,0,1,2,1,2,2,3
1.3043416,2,0,1,2,1,2,3,2
1.376261,2,0,1,2,1,2,3,3
1.3243747,2,0,1,2,1,3,0,2
1.4986196,2,0,1,2,1,3,0,3
1.2914846,2,0,1,2,1,3,1,2
1.4147488,2,0,1,2,1,3,1,3
1.2580419,2,0,1,2,1,3,2,2
1.3408914,2,0,1,2,1,3,2,3
1.2681164,2,0,1,2,1,3,3,2
1.3196698,2,0,1,2,1,3,3,3
1.1331056,2,0,1,2,2,0,0,3
1.1423361,2,0,1,2,2,0,1,2
1.2825218,2,0,1,2,2,0,1,3
1.1032085,2,0,1,2,2,0,2,2
1.1838354,2,0,1,2,2,0,2,3
1.2870121,2,0,1,2,2,0,3,2
1.419317,2,0,1,2,2,0,3,3
0.9755739,2,0,1,2,2,1,0,2
1.2153331,2,0,1,2,2,1,0,3
0.98514271,2,0,1,2,2,1,1,2
1.1951289,2,0,1,2,2,1,1,3
1.074512,2,0,1,2,2,1,2,2
1.24999,2,0,1,2,2,1,2,3
1.1781163,2,0,1,2,2,1,3,2
1.2949467,2,0,1,2,2,1,3,3
1.1139044,2,0,1,2,2,2,0,2
1.2436845,2,0,1,2,2,2,0,3
1.1477847,2,0,1,2,2,2,1,2
1.3337444,2,0,1,2,2,2,1,3
1.0334619,2,0,1,2,2,2,2,2
1.1288713,2,0,1,2,2,2,2,3
1.1259799,2,0,1,2,2,2,3,2
1.2765698,2,0,1,2,2,2,3,3
1.2393324,2,0,1,2,2,3,0,2
1.4620469,2,0,1,2,2,3,0,3
1.1977422,2,0,1,2,2,3,1,2
1.3068072,2,0,1,2,2,3,1,3
1.1142107,2,0,1,2,2,3,2,2
1.2889032,2,0,1,2,2,3,2,3
1.1178681,2,0,1,2,2,3,3,2
1.3798467,2,0,1,2,2,3,3,3
1.4712417,2,0,1,2,3,0,0,3
1.328858,2,0,1,2,3,0,1,2
1.4081216,2,0,1,2,3,0,1,3
1.6469055,2,0,1,2,3,0,2,2
1.2287552,2,0,1,2,3,0,2,3
1.3728559,2,0,1,2,3,0,3,2
1.2344564,2,0,1,2,3,0,3,3
1.2941203,2,0,1,2,3,1,0,2
1.1929018,2,0,1,2,3,1,0,3
1.3041333,2,0,1,2,3,1,1,2
1.2381281,2,0,1,2,3,1,1,3
1.3209635,2,0,1,2,3,1,2,2
1.2818019,2,0,1,2,3,1,2,3
1.4152849,2,0,1,2,3,1,3,2
1.2976861,2,0,1,2,3,1,3,3
1.4208047,2,0,1,2,3,2,0,2
1.2125803,2,0,1,2,3,2,0,3
1.3076049,2,0,1,2,3,2,1,2
1.2897753,2,0,1,2,3,2,1,3
1.3683124,2,0,1,2,3,2,2,2
1.3332925,2,0,1,2,3,2,2,3
1.5740988,2,0,1,2,3,2,3,2
1.2639697,2,0,1,2,3,2,3,3
1.3350598,2,0,1,2,3,3,0,2
1.1812204,2,0,1,2,3,3,0,3
1.2880923,2,0,1,2,3,3,1,2
1.1325761,2,0,1,2,3,3,1,3
1.1851587,2,0,1,2,3,3,2,2
1.1483806,2,0,1,2,3,3,2,3
1.2218093,2,0,1,2,3,3,3,2
1.2738123,2,0,1,2,3,3,3,3
1.1696296,2,0,1,3,0,0,0,3
1.2068127,2,0,1,3,0,0,1,2
1.2181066,2,0,1,3,0,0,1,3
1.3883839,2,0,1,3,0,0,2,2
1.3391283,2,0,1,3,0,0,2,3
1.3190743,2,0,1,3,0,0,3,2
1.4036053,2,0,1,3,0,0,3,3
1.2739096,2,0,1,3,0,1,0,3
1.3642131,2,0,1,3,0,1,1,2
1.287613,2,0,1,3,0,1,1,3
1.4211096,2,0,1,3,0,1,2,2
1.3214025,2,0,1,3,0,1,2,3
1.3451372,2,0,1,3,0,1,3,2
1.3958015,2,0,1,3,0,1,3,3
1.5237252,2,0,1,3,0,2,0,2
1.3511187,2,0,1,3,0,2,0,3
1.384245,2,0,1,3,0,2,1,2
1.3860331,2,0,1,3,0,2,1,3
1.4841713,2,0,1,3,0,2,2,2
1.4689028,2,0,1,3,0,2,2,3
1.518162,2,0,1,3,0,2,3,2
1.5409565,2,0,1,3,0,2,3,3
1.6172351,2,0,1,3,0,3,0,2
1.4817832,2,0,1,3,0,3,0,3
1.5637255,2,0,1,3,0,3,1,2
1.5274036,2,0,1,3,0,3,1,3
1.5592611,2,0,1,3,0,3,2,2
1.1676145,2,0,1,3,0,3,2,3
1.2595206,2,0,1,3,0,3,3,2
1.2794027,2,0,1,3,0,3,3,3
1.2120638,2,0,1,3,1,0,0,3
1.214694,2,0,1,3,1,0,1,2
1.3190455,2,0,1,3,1,0,1,3
1.4120283,2,0,1,3,1,0,2,2
1.2832403,2,0,1,3,1,0,2,3
1.1646864,2,0,1,3,1,0,3,2
1.1634334,2,0,1,3,1,0,3,3
1.1921149,2,0,1,3,1,1,0,3
1.3155781,2,0,1,3,1,1,1,2
1.176698,2,0,1,3,1,1,1,3
1.2455169,2,0,1,3,1,1,2,2
1.3461471,2,0,1,3,1,1,2,3
1.38332,2,0,1,3,1,1,3,2
1.3546321,2,0,1,3,1,1,3,3
1.4553709,2,0,1,3,1,2,0,2
1.2913717,2,0,1,3,1,2,0,3
1.356925,2,0,1,3,1,2,1,2
1.3465911,2,0,1,3,1,2,1,3
1.4523878,2,0,1,3,1,2,2,2
1.3782244,2,0,1,3,1,2,2,3
1.5410941,2,0,1,3,1,2,3,2
1.3232864,2,0,1,3,1,2,3,3
1.3733636,2,0,1,3,1,3,0,2
1.3052093,2,0,1,3,1,3,0,3
1.3357422,2,0,1,3,1,3,1,2
1.2661488,2,0,1,3,1,3,1,3
1.2794251,2,0,1,3,1,3,2,2
1.2094643,2,0,1,3,1,3,2,3
1.1723878,2,0,1,3,1,3,3,2
1.2487533,2,0,1,3,1,3,3,3
1.2159517,2,0,1,3,2,0,0,3
1.260076,2,0,1,3,2,0,1,2
1.3020911,2,0,1,3,2,0,1,3
1.4372752,2,0,1,3,2,0,2,2
1.4015216,2,0,1,3,2,0,2,3
1.2129178,2,0,1,3,2,0,3,2
1.3319257,2,0,1,3,2,0,3,3
1.2237281,2,0,1,3,2,1,0,3
1.3210701,2,0,1,3,2,1,1,2
1.2177335,2,0,1,3,2,1,1,3
1.3790791,2,0,1,3,2,1,2,2
1.237553,2,0,1,3,2,1,2,3
1.3212484,2,0,1,3,2,1,3,2
1.2588993,2,0,1,3,2,1,3,3
1.3579105,2,0,1,3,2,2,0,2
1.1440665,2,0,1,3,2,2,0,3
1.1813647,2,0,1,3,2,2,1,2
1.178892,2,0,1,3,2,2,1,3
1.2482986,2,0,1,3,2,2,2,2
1.3789021,2,0,1,3,2,2,2,3
1.5277444,2,0,1,3,2,2,3,2
1.3236071,2,0,1,3,2,2,3,3
1.1145624,2,0,1,3,2,3,0,2
1.3790791,2,0,1,3,2,3,0,3
1.2882534,2,0,1,3,2,3,1,2
1.3399013,2,0,1,3,2,3,1,3
1.2699097,2,0,1,3,2,3,2,2
1.3439599,2,0,1,3,2,3,2,3
1.2072424,2,0,1,3,2,3,3,2
1.2599887,2,0,1,3,2,3,3,3
1.3754988,2,0,1,3,3,0,0,3
1.3745412,2,0,1,3,3,0,1,2
1.4546444,2,0,1,3,3,0,1,3
1.3896496,2,0,1,3,3,0,2,2
1.4503468,2,0,1,3,3,0,2,3
1.5297168,2,0,1,3,3,0,3,2
1.5739626,2,0,1,3,3,0,3,3
1.1221402,2,0,1,3,3,1,0,2
1.2983738,2,0,1,3,3,1,0,3
1.1697571,2,0,1,3,3,1,1,2
1.1957387,2,0,1,3,3,1,1,3
1.23312,2,0,1,3,3,1,2,2
1.3565631,2,0,1,3,3,1,2,3
1.216083,2,0,1,3,3,1,3,2
1.2346605,2,0,1,3,3,1,3,3
1.2391469,2,0,1,3,3,2,0,2
1.3251675,2,0,1,3,3,2,0,3
1.3016583,2,0,1,3,3,2,1,2
1.4021746,2,0,1,3,3,2,1,3
1.2001874,2,0,1,3,3,2,2,2
1.228186,2,0,1,3,3,2,2,3
1.2811161,2,0,1,3,3,2,3,2
1.274388,2,0,1,3,3,2,3,3
1.2746223,2,0,1,3,3,3,0,2
1.5098535,2,0,1,3,3,3,0,3
1.1885521,2,0,1,3,3,3,1,2
1.2304324,2,0,1,3,3,3,1,3
1.1079437,2,0,1,3,3,3,2,2
1.2257615,2,0,1,3,3,3,2,3
1.02991,2,0,1,3,3,3,3,2
1.0817068,2,0,1,3,3,3,3,3
0.9883793,2,0,2,0,0,0,0,3
0.92550415,2,0,2,0,0,0,1,2
1.0855867,2,0,2,0,0,0,1,3
0.8885473,2,0,2,0,0,0,2,2
1.125344,2,0,2,0,0,0,2,3
1.081726,2,0,2,0,0,0,3,2
1.2301741,2,0,2,0,0,0,3,3
1.1396917,2,0,2,0,0,1,0,3
1.0450662,2,0,2,0,0,1,1,2
1.168715,2,0,2,0,0,1,1,3
1.1233153,2,0,2,0,0,1,2,2
1.2777256,2,0,2,0,0,1,2,3
1.1671005,2,0,2,0,0,1,3,2
1.2966839,2,0,2,0,0,1,3,3
0.86485726,2,0,2,0,0,2,0,2
1.1344807,2,0,2,0,0,2,0,3
1.0073909,2,0,2,0,0,2,1,2
1.1963605,2,0,2,0,0,2,1,3
0.90665978,2,0,2,0,0,2,2,2
1.1951278,2,0,2,0,0,2,2,3
1.0790848,2,0,2,0,0,2,3,2
1.2379434,2,0,2,0,0,2,3,3
1.1582142,2,0,2,0,0,3,0,2
1.3681554,2,0,2,0,0,3,0,3
1.2128553,2,0,2,0,0,3,1,2
1.336803,2,0,2,0,0,3,1,3
1.2022651,2,0,2,0,0,3,2,2
1.3495035,2,0,2,0,0,3,2,3
1.2288716,2,0,2,0,0,3,3,2
1.3056692,2,0,2,0,0,3,3,3
1.1059068,2,0,2,0,1,0,0,3
1.0332041,2,0,2,0,1,0,1,2
1.1670076,2,0,2,0,1,0,1,3
1.1170515,2,0,2,0,1,0,2,2
1.2869818,2,0,2,0,1,0,2,3
1.2419161,2,0,2,0,1,0,3,2
1.390853,2,0,2,0,1,0,3,3
1.252717,2,0,2,0,1,1,0,3
1.1060153,2,0,2,0,1,1,1,2
1.1811101,2,0,2,0,1,1,1,3
1.1720011,2,0,2,0,1,1,2,2
1.3691188,2,0,2,0,1,1,2,3
1.2068645,2,0,2,0,1,1,3,2
1.3127222,2,0,2,0,1,1,3,3
1.1121176,2,0,2,0,1,2,0,2
1.2642893,2,0,2,0,1,2,0,3
1.3041512,2,0,2,0,1,2,1,2
0.88988441,2,0,2,0,1,2,1,3
1.1904248,2,0,2,0,1,2,2,2
1.1244551,2,0,2,0,1,2,2,3
1.4782013,2,0,2,0,1,2,3,2
1.2207054,2,0,2,0,1,2,3,3
1.3678553,2,0,2,0,1,3,0,2
1.1596972,2,0,2,0,1,3,0,3
1.3743553,2,0,2,0,1,3,1,2
1.1475002,2,0,2,0,1,3,1,3
1.2811464,2,0,2,0,1,3,2,2
1.2631407,2,0,2,0,1,3,2,3
1.2866448,2,0,2,0,1,3,3,2
1.4335911,2,0,2,0,1,3,3,3
1.240661,2,0,2,0,2,0,0,3
1.4187747,2,0,2,0,2,0,1,2
1.4202126,2,0,2,0,2,0,1,3
1.6395543,2,0,2,0,2,0,2,2
1.4535822,2,0,2,0,2,0,2,3
1.3399633,2,0,2,0,2,0,3,2
1.3660058,2,0,2,0,2,0,3,3
1.3329902,2,0,2,0,2,1,0,3
1.4423687,2,0,2,0,2,1,1,2
1.3576945,2,0,2,0,2,1,1,3
1.4746543,2,0,2,0,2,1,2,2
1.220937,2,0,2,0,2,1,2,3
1.4252667,2,0,2,0,2,1,3,2
1.3068113,2,0,2,0,2,1,3,3
1.421267,2,0,2,0,2,2,0,2
1.2215195,2,0,2,0,2,2,0,3
1.3442948,2,0,2,0,2,2,1,2
1.3312286,2,0,2,0,2,2,1,3
1.4370935,2,0,2,0,2,2,2,2
1.3782049,2,0,2,0,2,2,2,3
1.6700352,2,0,2,0,2,2,3,2
1.3657004,2,0,2,0,2,2,3,3
1.4636432,2,0,2,0,2,3,0,2
1.3044825,2,0,2,0,2,3,0,3
1.4540943,2,0,2,0,2,3,1,2
1.2641778,2,0,2,0,2,3,1,3
1.3009495,2,0,2,0,2,3,2,2
1.0117272,2,0,2,0,2,3,2,3
0.90548807,2,0,2,0,2,3,3,2
1.0702072,2,0,2,0,2,3,3,3
1.1195639,2,0,2,0,3,0,0,3
1.206144,2,0,2,0,3,0,1,2
1.1539898,2,0,2,0,3,0,1,3
1.2961897,2,0,2,0,3,0,2,2
1.1778568,2,0,2,0,3,0,2,3
1.0553498,2,0,2,0,3,0,3,2
1.1615422,2,0,2,0,3,0,3,3
1.2032872,2,0,2,0,3,1,0,3
1.3861016,2,0,2,0,3,1,1,2
1.1925175,2,0,2,0,3,1,1,3
1.3239552,2,0,2,0,3,1,2,2
1.2234771,2,0,2,0,3,1,2,3
1.0440103,2,0,2,0,3,1,3,2
1.2178833,2,0,2,0,3,1,3,3
1.1925807,2,0,2,0,3,2,0,2
1.3153518,2,0,2,0,3,2,0,3
1.1569586,2,0,2,0,3,2,1,2
1.2737765,2,0,2,0,3,2,1,3
1.2964294,2,0,2,0,3,2,2,2
1.4483454,2,0,2,0,3,2,2,3
1.3056587,2,0,2,0,3,2,3,2
1.3831096,2,0,2,0,3,2,3,3
1.3712634,2,0,2,0,3,3,0,2
1.4693973,2,0,2,0,3,3,0,3
1.3620921,2,0,2,0,3,3,1,2
1.3879648,2,0,2,0,3,3,1,3
1.1255633,2,0,2,0,3,3,2,2
1.0484527,2,0,2,0,3,3,2,3
1.1580613,2,0,2,0,3,3,3,2
1.1928723,2,0,2,0,3,3,3,3
1.2848189,2,0,2,1,0,0,0,3
1.3126643,2,0,2,1,0,0,1,2
1.4448858,2,0,2,1,0,0,1,3
1.2297235,2,0,2,1,0,0,2,2
1.0341294,2,0,2,1,0,0,2,3
1.1096921,2,0,2,1,0,0,3,2
1.1784158,2,0,2,1,0,0,3,3
1.352744,2,0,2,1,0,1,0,3
1.1588718,2,0,2,1,0,1,1,2
1.2734916,2,0,2,1,0,1,1,3
1.1569586,2,0,2,1,0,1,2,2
1.2737765,2,0,2,1,0,1,2,3
1.2964294,2,0,2,1,0,1,3,2
1.4483454,2,0,2,1,0,1,3,3
1.3056587,2,0,2,1,0,2,0,3
1.3831096,2,0,2,1,0,2,1,2
1.3712634,2,0,2,1,0,2,1,3
1.4693973,2,0,2,1,0,2,2,2
1.3620921,2,0,2,1,0,2,2,3
1.3879648,2,0,2,1,0,2,3,2
1.1255633,2,0,2,1,0,2,3,3
1.0484527,2,0,2,1,0,3,0,2
1.1580613,2,0,2,1,0,3,0,3
1.1928723,2,0,2,1,0,3,1,2
1.2848189,2,0,2,1,0,3,1,3
1.3126643,2,0,2,1,0,3,2,2
1.4448858,2,0,2,1,0,3,2,3
1.2297235,2,0,2,1,0,3,3,2
1.1343837,2,0,2,1,0,3,3,3
1.2731711,2,0,2,1,1,0,0,3
1.1488552,2,0,2,1,1,0,1,2
1.223612,2,0,2,1,1,0,1,3
1.2375706,2,0,2,1,1,0,2,2
1.3021946,2,0,2,1,1,0,2,3
1.3343786,2,0,2,1,1,0,3,2
1.5012106,2,0,2,1,1,0,3,3
1.2432686,2,0,2,1,1,1,0,3
1.236221,2,0,2,1,1,1,1,2
1.3330175,2,0,2,1,1,1,1,3
1.2278739,2,0,2,1,1,1,2,2
1.2315044,2,0,2,1,1,1,2,3
1.2293037,2,0,2,1,1,1,3,2
1.0515018,2,0,2,1,1,1,3,3
1.0883173,2,0,2,1,1,2,0,2
1.2354023,2,0,2,1,1,2,0,3
1.1343837,2,0,2,1,1,2,1,2
1.2731711,2,0,2,1,1,2,1,3
1.1488552,2,0,2,1,1,2,2,2
1.223612,2,0,2,1,1,2,2,3
1.2375706,2,0,2,1,1,2,3,2
1.3021946,2,0,2,1,1,2,3,3
1.3343786,2,0,2,1,1,3,0,2
1.5012106,2,0,2,1,1,3,0,3
1.2432686,2,0,2,1,1,3,1,2
1.3110312,2,0,2,1,1,3,1,3
1.236221,2,0,2,1,1,3,2,2
1.3330175,2,0,2,1,1,3,2,3
1.2278739,2,0,2,1,1,3,3,2
1.2315044,2,0,2,1,1,3,3,3
1.2293037,2,0,2,1,2,0,0,3
1.0515018,2,0,2,1,2,0,1,2
1.2761055,2,0,2,1,2,0,1,3
1.1836029,2,0,2,1,2,0,2,2
1.3059555,2,0,2,1,2,0,2,3
1.2882059,2,0,2,1,2,0,3,2
1.4596593,2,0,2,1,2,0,3,3
1.36404,2,0,2,1,2,1,0,3
1.1704736,2,0,2,1,2,1,1,2
1.3791487,2,0,2,1,2,1,1,3
1.247251,2,0,2,1,2,1,2,2
1.358246,2,0,2,1,2,1,2,3
1.2873532,2,0,2,1,2,1,3,2
1.4297514,2,0,2,1,2,1,3,3
1.1575971,2,0,2,1,2,2,0,2
1.3099338,2,0,2,1,2,2,0,3
1.0866715,2,0,2,1,2,2,1,2
1.2608776,2,0,2,1,2,2,1,3
1.1714652,2,0,2,1,2,2,2,2
1.2676759,2,0,2,1,2,2,2,3
1.2135609,2,0,2,1,2,2,3,2
1.3277252,2,0,2,1,2,2,3,3
1.3514917,2,0,2,1,2,3,0,2
1.5451369,2,0,2,1,2,3,0,3
1.2521493,2,0,2,1,2,3,1,2
1.419824,2,0,2,1,2,3,1,3
1.3288182,2,0,2,1,2,3,2,2
1.4694289,2,0,2,1,2,3,2,3
1.2747843,2,0,2,1,2,3,3,2
1.3471097,2,0,2,1,2,3,3,3
1.3751477,2,0,2,1,3,0,0,3
1.3193941,2,0,2,1,3,0,1,2
1.4948757,2,0,2,1,3,0,1,3
1.3941048,2,0,2,1,3,0,2,2
1.5029449,2,0,2,1,3,0,2,3
1.5195148,2,0,2,1,3,0,3,2
1.7014585,2,0,2,1,3,0,3,3
1.478384,2,0,2,1,3,1,0,3
1.2727393,2,0,2,1,3,1,1,2
1.367192,2,0,2,1,3,1,1,3
1.3557352,2,0,2,1,3,1,2,2
1.4566474,2,0,2,1,3,1,2,3
1.354503,2,0,2,1,3,1,3,2
1.4202296,2,0,2,1,3,1,3,3
1.2451991,2,0,2,1,3,2,0,2
1.394428,2,0,2,1,3,2,0,3
1.2238129,2,0,2,1,3,2,1,2
1.3522699,2,0,2,1,3,2,1,3
1.2690909,2,0,2,1,3,2,2,2
1.3238835,2,0,2,1,3,2,2,3
1.2931099,2,0,2,1,3,2,3,2
1.3814586,2,0,2,1,3,2,3,3
1.413828,2,0,2,1,3,3,0,2
1.6491392,2,0,2,1,3,3,0,3
1.2319161,2,0,2,1,3,3,1,2
1.2788544,2,0,2,1,3,3,1,3
1.3704355,2,0,2,1,3,3,2,2
1.1854347,2,0,2,1,3,3,2,3
1.2272325,2,0,2,1,3,3,3,2
1.0778556,2,0,2,1,3,3,3,3
1.1021132,2,0,2,2,0,0,0,3
1.2255147,2,0,2,2,0,0,1,2
0.89581192,2,0,2,2,0,0,1,3
1.1382828,2,0,2,2,0,0,2,2
1.1849977,2,0,2,2,0,0,2,3
1.3119484,2,0,2,2,0,0,3,2
1.2726396,2,0,2,2,0,0,3,3
1.1684885,2,0,2,2,0,1,0,3
1.2935756,2,0,2,2,0,1,1,2
1.3459462,2,0,2,2,0,1,1,3
1.2315487,2,0,2,2,0,1,2,2
1.3665584,2,0,2,2,0,1,2,3
1.2077947,2,0,2,2,0,1,3,2
1.1275456,2,0,2,2,0,1,3,3
1.3185848,2,0,2,2,0,2,0,3
0.90949225,2,0,2,2,0,2,1,2
1.1990649,2,0,2,2,0,2,1,3
